time,open,high,low,close,tick_volume,spread,real_volume,sl_buy,tp_buy,sl_sell,tp_sell,result_buy,close_buy,close_buy_hor,m_buy,result_sell,close_sell,close_sell_hor,m_sell,signal
2025-01-24 02:00:00,22008.5,22011.25,22007.12,22008.75,476,450,0,21997.745639,22030.758722,22019.754361,21986.741278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025-01-24 02:05:00,22008.88,22012.0,22004.87,22004.87,362,450,0,21993.867578999998,22026.874841999997,22015.872421,21982.865158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025-01-24 02:10:00,22004.75,22008.0,22003.62,22003.88,343,450,0,21992.878074,22025.883852000003,22014.881926000002,21981.876148,0.0,22003.88,22002.87,-0.050500000000101866,0.0,0.0,0.0,0.0,0
2025-01-24 02:15:00,22004.0,22008.88,22003.75,22007.12,393,450,0,21996.116454,22029.127092,22018.123546,21985.112908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025-01-24 02:20:00,22006.88,22011.0,22004.37,22009.25,308,450,0,21998.245389,22031.259222,22020.254611,21987.240778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025-01-24 02:25:00,22009.12,22010.13,22004.63,22005.62,263,450,0,21994.617204,22027.625592,22016.622796,21983.614407999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025-01-24 02:30:00,22005.5,22005.88,22002.87,22004.0,253,450,0,21992.998014,22026.003972,22015.001986,21981.996028,1.0,22004.0,22027.88,1.194000000000051,0.0,0.0,0.0,0.0,1
2025-01-24 02:35:00,22003.75,22007.38,22001.0,22006.25,284,450,0,21995.246889,22028.256222,22017.253111,21984.243778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025-01-24 02:40:00,22006.12,22007.25,22002.5,22004.0,225,450,0,21992.998014,22026.003972,22015.001986,21981.996028,1.0,22004.0,22037.87,1.6934999999999492,0.0,0.0,0.0,0.0,1
2025-01-24 02:45:00,22004.12,22006.75,21999.75,22001.25,349,450,0,21990.249389,22023.251222,22012.250611,21979.248778,1.0,22001.25,22036.37,1.7559999999999492,0.0,0.0,0.0,0.0,1
2025-01-24 02:50:00,22001.25,22004.25,21998.13,22003.13,328,450,0,21992.128449,22025.133102,22014.131551000002,21981.126898000002,1.0,22003.13,22043.13,2.0,0.0,0.0,0.0,0.0,1
2025-01-24 02:55:00,22003.0,22006.63,21993.25,22006.13,433,450,0,21995.126949,22028.136102,22017.133051,21984.123898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025-01-24 03:00:00,22006.62,22008.75,22002.0,22003.13,393,450,0,21992.128449,22025.133102,22014.131551000002,21981.126898000002,1.0,22003.13,22047.75,2.2309999999999492,0.0,0.0,0.0,0.0,1
2025-01-24 03:05:00,22003.25,22017.0,22002.62,22017.0,457,450,0,22005.991514,22039.016972,22028.008486,21994.983028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025-01-24 03:10:00,22017.0,22026.5,22013.75,22025.63,488,450,0,22014.617199,22047.655602000003,22036.642801,22003.604398,0.0,0.0,0.0,0.0,0.0,22025.63,22047.38,-1.0875,0
2025-01-24 03:15:00,22025.87,22031.5,22024.0,22027.0,483,450,0,22015.986514,22049.026972,22038.013486,22004.973028,0.0,0.0,0.0,0.0,0.0,22027.0,22047.25,-1.0125,0
2025-01-24 03:20:00,22026.88,22030.5,22022.37,22023.5,432,450,0,22012.488264,22045.523472,22034.511736,22001.476528,0.0,0.0,0.0,0.0,0.0,22023.5,22053.0,-1.475,0
2025-01-24 03:25:00,22023.37,22026.5,22018.25,22018.5,380,450,0,22007.490764,22040.518472,22029.509236,21996.481528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025-01-24 03:30:00,22018.38,22019.63,22010.0,22011.75,658,450,0,22000.744139,22033.761722,22022.755861,21989.738278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025-01-24 03:35:00,22011.5,22013.63,22002.87,22003.88,614,450,0,21992.878074,22025.883852000003,22014.881926000002,21981.876148,1.0,22003.88,22030.87,1.3494999999998982,0.0,0.0,0.0,0.0,1
2025-01-24 03:40:00,22003.87,22006.63,22000.5,22002.38,487,450,0,21991.378824,22024.382352,22013.381176000003,21980.377648,1.0,22002.38,22014.87,0.6244999999998981,0.0,0.0,0.0,0.0,1
2025-01-24 03:45:00,22002.25,22006.25,21999.63,22006.0,476,450,0,21994.997014,22028.005972,22017.002986,21983.994028,1.0,22006.0,22006.25,0.0125,0.0,0.0,0.0,0.0,1
2025-01-24 03:50:00,22006.5,22010.0,22002.5,22002.87,472,450,0,21991.868578999998,22024.872842,22013.871421,21980.867157999997,1.0,22002.87,22006.62,0.1875,0.0,0.0,0.0,0.0,1
2025-01-24 03:55:00,22003.12,22008.25,22002.75,22008.0,434,450,0,21996.996014,22030.007972,22019.003986,21985.992028,0.0,22008.0,22005.75,-0.1125,0.0,0.0,0.0,0.0,0
2025-01-24 04:00:00,22008.13,22017.63,22004.87,22017.37,519,450,0,22006.361329,22039.387341999998,22028.378671,21995.352658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025-01-24 04:05:00,22017.75,22024.88,22014.88,22021.5,606,450,0,22010.489264,22043.521472,22032.510736,21999.478528,0.0,22021.5,22004.87,-0.831500000000051,0.0,0.0,0.0,0.0,0
2025-01-24 04:10:00,22020.87,22029.13,22015.12,22027.88,651,450,0,22016.866074,22049.907852,22038.893926,22005.852148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025-01-24 04:15:00,22027.75,22056.0,22027.75,22051.62,1173,450,0,22040.594203999997,22073.671592,22062.645796,22029.568408,0.0,0.0,0.0,0.0,1.0,22051.62,22000.75,2.5434999999999492,-1
2025-01-24 04:20:00,22051.87,22056.25,22037.12,22037.87,943,450,0,22026.851079,22059.907842,22048.888920999998,22015.832157999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025-01-24 04:25:00,22037.75,22041.0,22034.63,22036.37,569,450,0,22025.351829,22058.406342,22047.388171,22014.333658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025-01-24 04:30:00,22035.13,22044.62,22033.62,22043.13,558,450,0,22032.108449,22065.173102,22054.151551000003,22021.086898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025-01-24 04:35:00,22043.37,22048.37,22042.12,22044.37,543,450,0,22033.347829,22066.414342,22055.392171,22022.325657999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025-01-24 04:40:00,22044.25,22049.5,22044.25,22047.75,386,450,0,22036.726139,22069.797722,22058.773861,22025.702278,0.0,0.0,0.0,0.0,1.0,22047.75,21985.37,3.119000000000051,-1
2025-01-24 04:45:00,22047.62,22050.13,22042.63,22043.12,488,450,0,22032.098454,22065.163092,22054.141546,22021.076908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025-01-24 04:50:00,22044.37,22048.5,22043.12,22047.38,346,450,0,22036.356324,22069.427352000002,22058.403676,22025.332648,0.0,0.0,0.0,0.0,1.0,22047.38,21990.63,2.8375,-1
2025-01-24 04:55:00,22047.13,22049.5,22044.62,22047.25,386,450,0,22036.226389,22069.297222,22058.273611,22025.202778,0.0,0.0,0.0,0.0,1.0,22047.25,21991.87,2.7690000000000508,-1
2025-01-24 05:00:00,22047.25,22056.12,22045.87,22053.0,491,450,0,22041.973514,22075.052972,22064.026486,22030.947028,0.0,0.0,0.0,0.0,1.0,22053.0,21990.75,3.1125,-1
2025-01-24 05:05:00,22052.87,22052.87,22042.25,22043.37,475,450,0,22032.348329,22065.413342,22054.391670999998,22021.326657999998,0.0,0.0,0.0,0.0,1.0,22043.37,21993.62,2.4875,-1
2025-01-24 05:10:00,22043.12,22043.37,22034.38,22034.38,489,450,0,22023.362824,22056.414352,22045.397176000002,22012.345648000002,0.0,0.0,0.0,0.0,1.0,22034.38,21992.5,2.094000000000051,-1
2025-01-24 05:15:00,22034.38,22035.5,22028.87,22030.87,472,450,0,22019.854579,22052.900842,22041.885421,22008.839158,0.0,0.0,0.0,0.0,1.0,22030.87,21993.37,1.875,-1
2025-01-24 05:20:00,22030.88,22031.75,22011.88,22014.87,712,450,0,22003.862579,22036.884842,22025.877420999997,21992.855158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025-01-24 05:25:00,22014.5,22018.25,22001.62,22006.25,866,450,0,21995.246889,22028.256222,22017.253111,21984.243778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025-01-24 05:30:00,22007.13,22013.75,22003.12,22006.62,880,450,0,21995.616704,22028.626592,22017.623295999998,21984.613407999997,0.0,0.0,0.0,0.0,1.0,22006.62,22000.25,0.31849999999994905,-1
2025-01-24 05:35:00,22006.75,22008.63,22002.37,22005.75,590,450,0,21994.747139,22027.755722,22016.752861,21983.744278,0.0,0.0,0.0,0.0,1.0,22005.75,22002.38,0.16849999999994908,-1
2025-01-24 05:40:00,22005.63,22007.0,21989.37,22000.12,947,450,0,21989.119953999998,22022.120091999997,22011.120046,21978.119908,0.0,0.0,0.0,0.0,0.0,22000.12,22003.88,-0.18800000000010186,0
2025-01-24 05:45:00,22000.25,22005.0,21998.5,22004.87,581,450,0,21993.867578999998,22026.874841999997,22015.872421,21982.865158,0.0,0.0,0.0,0.0,1.0,22004.87,22002.25,0.13099999999994907,-1
2025-01-24 05:50:00,22004.5,22007.88,22001.5,22007.38,600,450,0,21996.376324,22029.387352,22018.383676,21985.372648,0.0,0.0,0.0,0.0,1.0,22007.38,22002.88,0.225,-1
2025-01-24 05:55:00,22007.5,22007.5,22000.0,22000.75,476,450,0,21989.749639,22022.750722,22011.750361,21978.749278,0.0,0.0,0.0,0.0,0.0,22000.75,22006.38,-0.28150000000005093,0
2025-01-24 06:00:00,22000.88,22006.37,21997.62,22001.38,467,450,0,21990.379324,22023.381352,22012.380676,21979.378648,0.0,0.0,0.0,0.0,0.0,22001.38,22007.75,-0.31849999999994905,0
2025-01-24 06:05:00,22001.5,22003.0,21994.88,21999.0,369,450,0,21988.000514,22020.998972,22009.999486,21977.001028,0.0,0.0,0.0,0.0,0.0,21999.0,22006.37,-0.3684999999999491,0
2025-01-24 06:10:00,21998.87,22005.75,21997.5,22004.63,372,450,0,21993.627699,22026.634602000002,22015.632301,21982.625398,0.0,0.0,0.0,0.0,1.0,22004.63,22000.0,0.23150000000005094,-1
2025-01-24 06:15:00,22002.62,22003.38,21985.62,21987.25,709,450,0,21976.256389,22009.237222,21998.243611,21965.262778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025-01-24 06:20:00,21986.88,21989.38,21982.5,21985.37,572,450,0,21974.377329,22007.355342,21996.362671,21963.384658,1.0,21985.37,21993.75,0.41900000000005094,0.0,0.0,0.0,0.0,1
2025-01-24 06:25:00,21985.5,21986.75,21977.0,21983.12,673,450,0,21972.128453999998,22005.103091999998,21994.111546,21961.136908,1.0,21983.12,22002.88,0.9880000000001019,0.0,0.0,0.0,0.0,1
2025-01-24 06:30:00,21983.12,21992.87,21983.12,21990.63,562,450,0,21979.634699000002,22012.620602000003,22001.625301,21968.639398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025-01-24 06:35:00,21990.75,21992.88,21989.0,21991.87,348,450,0,21980.874078999997,22013.861842,22002.865921,21969.878158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025-01-24 06:40:00,21991.75,21996.5,21989.62,21990.75,440,450,0,21979.754639,22012.740722,22001.745361,21968.759278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025-01-24 06:45:00,21990.63,21995.63,21990.63,21993.62,386,450,0,21982.623204,22015.613591999998,22004.616796,21971.626408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025-01-24 06:50:00,21993.5,21995.0,21992.0,21992.5,251,450,0,21981.503764,22014.492472,22003.496236,21970.507528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025-01-24 06:55:00,21992.38,21997.13,21992.38,21993.37,401,450,0,21982.373329,22015.363342,22004.366671,21971.376657999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025-01-24 07:00:00,21993.25,22000.63,21990.0,22000.62,438,450,0,21989.619704,22022.620592,22011.620295999997,21978.619408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025-01-24 07:05:00,22000.75,22002.0,21998.25,21998.62,432,450,0,21987.620703999997,22020.618592,22009.619296,21976.621408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025-01-24 07:10:00,21998.63,22001.63,21997.25,22000.25,359,450,0,21989.249889,22022.250222,22011.250111,21978.249778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025-01-24 07:15:00,22000.38,22004.37,21998.12,22002.38,353,450,0,21991.378824,22024.382352,22013.381176000003,21980.377648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025-01-24 07:20:00,22002.38,22005.75,22001.62,22003.88,326,450,0,21992.878074,22025.883852000003,22014.881926000002,21981.876148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025-01-24 07:25:00,22003.38,22005.25,22000.87,22002.25,319,450,0,21991.248889,22024.252222,22013.251111,21980.247778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025-01-24 07:30:00,22002.13,22003.12,21998.37,22002.88,346,450,0,21991.878574000002,22024.882852000002,22013.881426,21980.877148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025-01-24 07:35:00,22002.75,22006.88,22001.0,22006.38,294,450,0,21995.376824000003,22028.386352,22017.383176,21984.373648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025-01-24 07:40:00,22006.25,22008.38,22004.0,22007.75,310,450,0,21996.746139,22029.757722,22018.753861,21985.742278,0.0,0.0,0.0,0.0,1.0,22007.75,21987.38,1.0184999999999491,-1
2025-01-24 07:45:00,22007.88,22008.0,22005.5,22006.37,263,450,0,21995.366829,22028.376342,22017.373171,21984.363658,0.0,0.0,0.0,0.0,1.0,22006.37,21989.25,0.855999999999949,-1
2025-01-24 07:50:00,22006.38,22007.13,21999.13,22000.0,358,450,0,21989.000014,22021.999972,22010.999986,21978.000028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025-01-24 07:55:00,22000.12,22002.37,21991.13,21993.87,481,450,0,21982.873078999997,22015.863842,22004.866921,21971.876158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025-01-24 08:00:00,21993.63,21996.87,21991.75,21993.75,500,450,0,21982.753139,22015.743722,22004.746861,21971.756278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025-01-24 08:05:00,21994.0,22004.5,21993.12,22002.88,389,450,0,21991.878574000002,22024.882852000002,22013.881426,21980.877148,0.0,0.0,0.0,0.0,1.0,22002.88,21990.12,0.6380000000001018,-1
2025-01-24 08:10:00,22002.38,22011.87,22001.25,22010.63,455,450,0,21999.624699,22032.640602,22021.635301000002,21988.619398000003,0.0,0.0,0.0,0.0,1.0,22010.63,21978.37,1.613000000000102,-1
2025-01-24 08:15:00,22010.75,22012.25,22006.13,22010.0,389,450,0,21998.995014,22032.009972,22021.004986,21987.990028,0.0,0.0,0.0,0.0,1.0,22010.0,21984.5,1.275,-1
2025-01-24 08:20:00,22010.12,22012.13,22007.87,22011.75,414,450,0,22000.744139,22033.761722,22022.755861,21989.738278,0.0,0.0,0.0,0.0,1.0,22011.75,21987.38,1.218499999999949,-1
2025-01-24 08:25:00,22012.12,22012.12,22006.5,22008.5,370,450,0,21997.495764,22030.508472,22019.504236,21986.491528,0.0,0.0,0.0,0.0,1.0,22008.5,21991.63,0.8434999999999491,-1
2025-01-24 08:30:00,22008.37,22013.0,22008.0,22012.5,409,450,0,22001.493764,22034.512472,22023.506236,21990.487528,0.0,0.0,0.0,0.0,1.0,22012.5,22003.0,0.475,-1
2025-01-24 08:35:00,22012.38,22012.75,21999.37,21999.88,570,450,0,21988.880074,22021.879852000002,22010.879926,21977.880148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025-01-24 08:40:00,22000.0,22002.38,21996.12,22002.38,515,450,0,21991.378824,22024.382352,22013.381176000003,21980.377648,0.0,0.0,0.0,0.0,0.0,22002.38,22002.5,-0.005999999999949069,0
2025-01-24 08:45:00,22002.5,22006.38,22001.75,22002.62,451,450,0,21991.618704,22024.622592,22013.621295999998,21980.617408,0.0,0.0,0.0,0.0,1.0,22002.62,21996.0,0.33099999999994906,-1
2025-01-24 08:50:00,22002.12,22003.62,21998.62,22002.62,343,450,0,21991.618704,22024.622592,22013.621295999998,21980.617408,0.0,0.0,0.0,0.0,1.0,22002.62,21995.25,0.3684999999999491,-1
2025-01-24 08:55:00,22002.38,22004.38,21999.87,22001.38,314,450,0,21990.379324,22023.381352,22012.380676,21979.378648,0.0,0.0,0.0,0.0,1.0,22001.38,21999.12,0.11300000000010187,-1
2025-01-24 09:00:00,22001.12,22003.38,21990.62,21993.37,607,300,0,21982.373329,22015.363342,22004.366671,21971.376657999997,0.0,0.0,0.0,0.0,0.0,21993.37,21993.37,0.0,0
2025-01-24 09:05:00,21993.62,21999.75,21993.0,21998.12,465,300,0,21987.120953999998,22020.118092,22009.119046,21976.121907999997,0.0,0.0,0.0,0.0,1.0,21998.12,21992.37,0.2875,-1
2025-01-24 09:10:00,21997.88,22001.25,21986.75,21986.75,427,300,0,21975.756639,22008.736722,21997.743361,21964.763278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025-01-24 09:15:00,21986.87,21989.38,21980.38,21981.87,619,300,0,21970.879079,22003.851842,21992.860921,21959.888157999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025-01-24 09:20:00,21982.38,21990.62,21982.13,21987.38,544,300,0,21976.386324000003,22009.367352,21998.373676,21965.392648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025-01-24 09:25:00,21987.0,21991.88,21986.87,21989.25,410,300,0,21978.255389,22011.239222,22000.244611,21967.260778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025-01-24 09:30:00,21989.12,21990.63,21983.75,21985.75,405,300,0,21974.757139,22007.735722,21996.742861,21963.764278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025-01-24 09:35:00,21985.62,21990.88,21982.5,21988.38,412,300,0,21977.385824,22010.368352,21999.374176,21966.391648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025-01-24 09:40:00,21988.5,21990.0,21983.87,21987.5,386,300,0,21976.506264,22009.487472,21998.493736,21965.512528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025-01-24 09:45:00,21987.25,21993.12,21986.25,21990.12,340,300,0,21979.124954,22012.110092,22001.115046,21968.129908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025-01-24 09:50:00,21989.63,21989.63,21970.62,21978.37,612,300,0,21967.380828999998,22000.348341999998,21989.359171,21956.391658,1.0,21978.37,22014.87,1.825,0.0,0.0,0.0,0.0,1
2025-01-24 09:55:00,21978.5,21985.12,21976.63,21984.5,488,300,0,21973.507764,22006.484472,21995.492236,21962.515528,1.0,21984.5,22007.12,1.1309999999999492,0.0,0.0,0.0,0.0,1
2025-01-24 10:00:00,21984.25,21988.25,21978.0,21987.38,928,300,0,21976.386324000003,22009.367352,21998.373676,21965.392648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025-01-24 10:05:00,21987.62,21994.63,21985.37,21991.63,553,300,0,21980.634199,22013.621602,22002.625801000002,21969.638398000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025-01-24 10:10:00,21991.38,22003.38,21990.63,22003.0,676,300,0,21991.998514,22025.002972,22014.001486,21980.997028,0.0,0.0,0.0,0.0,0.0,22003.0,22006.75,-0.1875,0
2025-01-24 10:15:00,22002.75,22003.75,21993.25,21996.25,755,300,0,21985.251889,22018.246222,22007.248111,21974.253778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025-01-24 10:20:00,21996.0,22002.5,21994.63,22002.5,590,300,0,21991.498764,22024.502472,22013.501236,21980.497528,0.0,0.0,0.0,0.0,0.0,22002.5,22003.62,-0.05599999999994907,0
2025-01-24 10:25:00,22002.13,22003.25,21992.37,21996.0,618,300,0,21985.002014,22017.995972,22006.997986,21974.004028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025-01-24 10:30:00,21996.0,22006.62,21988.87,21995.25,961,300,0,21984.252389,22017.245222,22006.247611,21973.254778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025-01-24 10:35:00,21995.12,22006.25,21995.12,21999.12,784,300,0,21988.120454,22021.119091999997,22010.119545999998,21977.120908,0.0,0.0,0.0,0.0,1.0,21999.12,21996.62,0.125,-1
2025-01-24 10:40:00,21999.25,22001.38,21989.62,21993.37,701,300,0,21982.373329,22015.363342,22004.366671,21971.376657999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025-01-24 10:45:00,21993.5,21995.13,21989.25,21992.37,582,300,0,21981.373829,22014.362342,22003.366170999998,21970.377657999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025-01-24 10:50:00,21992.5,21994.75,21984.13,21984.38,650,300,0,21973.387824,22006.364352,21995.372176,21962.395648,1.0,21984.38,22000.37,0.7994999999998982,0.0,0.0,0.0,0.0,1
2025-01-24 10:55:00,21984.5,21985.75,21974.62,21981.13,673,300,0,21970.139449000002,22003.111102000003,21992.120551,21959.148898,1.0,21981.13,21985.62,0.22449999999989814,0.0,0.0,0.0,0.0,1
2025-01-24 11:00:00,21980.13,21999.88,21980.13,21999.62,961,300,0,21988.620204,22021.619592,22010.619796,21977.620408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025-01-24 11:05:00,21999.88,22004.38,21993.5,22002.37,724,300,0,21991.368829,22024.372342,22013.371171,21980.367658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025-01-24 11:10:00,22002.5,22004.5,21997.12,22004.5,533,300,0,21993.497764,22026.504472,22015.502236,21982.495528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025-01-24 11:15:00,22004.37,22012.25,22002.87,22011.62,626,300,0,22000.614203999998,22033.631591999998,22022.625796,21989.608408,0.0,0.0,0.0,0.0,1.0,22011.62,22006.37,0.2625,-1
2025-01-24 11:20:00,22011.75,22019.38,22011.37,22016.37,675,300,0,22005.361828999998,22038.386341999998,22027.378171,21994.353658,0.0,0.0,0.0,0.0,1.0,22016.37,22007.25,0.45599999999994906,-1
2025-01-24 11:25:00,22016.5,22016.5,22009.62,22012.62,714,300,0,22001.613704,22034.632591999998,22023.626296,21990.607408,0.0,0.0,0.0,0.0,1.0,22012.62,21999.12,0.675,-1
2025-01-24 11:30:00,22013.38,22020.25,22011.12,22014.87,772,300,0,22003.862579,22036.884842,22025.877420999997,21992.855158,0.0,0.0,0.0,0.0,1.0,22014.87,22001.75,0.6559999999999491,-1
2025-01-24 11:35:00,22014.87,22014.87,22005.75,22007.12,615,300,0,21996.116454,22029.127092,22018.123546,21985.112908,0.0,0.0,0.0,0.0,1.0,22007.12,21999.0,0.40599999999994907,-1
2025-01-24 11:40:00,22007.25,22010.5,22002.12,22009.12,742,300,0,21998.115454,22031.129092,22020.124546,21987.110908,0.0,0.0,0.0,0.0,1.0,22009.12,21998.63,0.5244999999998982,-1
2025-01-24 11:45:00,22009.37,22009.75,22003.75,22006.25,575,300,0,21995.246889,22028.256222,22017.253111,21984.243778,0.0,0.0,0.0,0.0,1.0,22006.25,21996.25,0.5,-1
2025-01-24 11:50:00,22006.38,22010.12,22003.12,22006.75,544,300,0,21995.746639,22028.756722,22017.753361,21984.743278,0.0,0.0,0.0,0.0,1.0,22006.75,21998.63,0.40599999999994907,-1
2025-01-24 11:55:00,22006.63,22007.88,22001.12,22003.5,489,300,0,21992.498264,22025.503472,22014.501736,21981.496528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025-01-24 12:00:00,22002.75,22006.25,22002.62,22003.62,406,300,0,21992.618204,22025.623592,22014.621796,21981.616407999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025-01-24 12:05:00,22003.75,22007.38,22002.12,22006.87,502,300,0,21995.866578999998,22028.876841999998,22017.873421,21984.863158,0.0,0.0,0.0,0.0,0.0,22006.87,22007.12,-0.0125,0
2025-01-24 12:10:00,22006.62,22007.0,21998.63,21998.63,501,300,0,21987.630699,22020.628602,22009.629301,21976.631398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025-01-24 12:15:00,21998.38,22000.12,21992.62,21996.62,507,300,0,21985.621703999997,22018.616592,22007.618296,21974.623408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025-01-24 12:20:00,21996.75,22000.88,21996.12,21998.13,490,300,0,21987.130949000002,22020.128102000002,22009.129051,21976.131898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025-01-24 12:25:00,21998.0,22003.38,21993.5,21995.13,603,300,0,21984.132449,22017.125102,22006.127551,21973.134898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025-01-24 12:30:00,21995.25,22002.13,21992.75,22000.37,627,300,0,21989.369829,22022.370342,22011.370171,21978.369658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025-01-24 12:35:00,22000.5,22002.25,21985.5,21985.62,553,300,0,21974.627204,22007.605592,21996.612795999998,21963.634407999998,1.0,21985.62,22029.12,2.175,0.0,0.0,0.0,0.0,1
2025-01-24 12:40:00,21985.63,21994.38,21984.0,21986.38,689,300,0,21975.386824,22008.366352,21997.373176,21964.393648,1.0,21986.38,22033.75,2.368499999999949,0.0,0.0,0.0,0.0,1
2025-01-24 12:45:00,21986.12,21994.75,21984.75,21994.75,570,300,0,21983.752639,22016.744722,22005.747361,21972.755278,1.0,21994.75,22038.37,2.180999999999949,0.0,0.0,0.0,0.0,1
2025-01-24 12:50:00,21994.75,22003.25,21992.75,22000.37,529,300,0,21989.369829,22022.370342,22011.370171,21978.369658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025-01-24 12:55:00,22000.13,22007.38,22000.13,22006.37,590,300,0,21995.366829,22028.376342,22017.373171,21984.363658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025-01-24 13:00:00,22006.25,22010.25,22005.37,22007.25,530,300,0,21996.246389,22029.257222,22018.253611,21985.242778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025-01-24 13:05:00,22007.63,22010.5,21998.75,21999.12,465,300,0,21988.120454,22021.119091999997,22010.119545999998,21977.120908,1.0,21999.12,22021.13,1.100500000000102,0.0,0.0,0.0,0.0,1
2025-01-24 13:10:00,21999.12,22004.0,21995.12,22001.75,608,300,0,21990.749139,22023.751722,22012.750861,21979.748278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025-01-24 13:15:00,22001.88,22003.0,21997.0,21999.0,435,300,0,21988.000514,22020.998972,22009.999486,21977.001028,1.0,21999.0,22030.0,1.55,0.0,0.0,0.0,0.0,1
2025-01-24 13:20:00,21998.88,22000.5,21997.13,21998.63,374,300,0,21987.630699,22020.628602,22009.629301,21976.631398,1.0,21998.63,22021.88,1.1625,0.0,0.0,0.0,0.0,1
