time,str_cdl,macd_ao_u,macd_ao_u_1,macd_ao_u_2,macd_ao_u_3,macd_ao_d,macd_ao_d_1,macd_ao_d_2,macd_ao_d_3,rsi_3_20,rsi_3_20_1,rsi_3_20_2,rsi_3_20_3,rsi_3_30,rsi_3_30_1,rsi_3_30_2,rsi_3_30_3,rsi_3_80,rsi_3_80_1,rsi_3_80_2,rsi_3_80_3,rsi_3_70,rsi_3_70_1,rsi_3_70_2,rsi_3_70_3,chandb,chands,chandb_sig,chands_sig,chandb_1,chandb_2,chandb_3,chands_1,chands_2,chands_3,chandb_sig_1,chandb_sig_2,chandb_sig_3,chands_sig_1,chands_sig_2,chands_sig_3,zlsmau,zlsmau_1,zlsmau_2,zlsmau_3,zlsmad,zlsmad_1,zlsmad_2,zlsmad_3,ema_50u,ema_50u_1,ema_50u_2,ema_50u_3,ema_50d,ema_50d_1,ema_50d_2,ema_50d_3,adx_30,adx_30_1,adx_30_2,adx_30_3,adx_25,adx_25_1,adx_25_2,adx_25_3,rsi_3,ema_50,zlsma,rsi,macd,macd_signal,sma_20,sma_50,ema_20,ema_50,bb_upper,bb_lower,bb_upper,bb_lower,stoch_k,stoch_d,stoch_k,stoch_d,atr,williams_r,cci,momentum,roc
2025-07-03 01:35:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,70.26760339798737,22829.902745991272,22840.747809594533,52.71371082795801,1.5257956815512443,2.812183220285331,22839.3075,22832.463000000003,22838.049559290303,22829.902745991272,22854.52678400878,22824.088215991218,22854.52678400878,22824.088215991218,31.271477663226804,23.061877282845288,31.271477663226804,23.061877282845288,7.692857142857455,-68.7285223367732,-7.477161949146211,99.94661310473239,-0.053386895267605
2025-07-03 01:40:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,83.13591982273864,22830.465383403378,22842.809129648736,56.25978339907766,1.8618944935624313,2.622125474940751,22839.8425,22832.887000000002,22838.640077453132,22830.465383403378,22854.961546038307,22824.72345396169,22854.961546038307,22824.72345396169,46.39175257732191,32.76059564719355,46.39175257732191,32.76059564719355,7.84285714285735,-53.60824742267809,32.55187425288518,99.95930610342813,-0.04069389657186421
2025-07-03 01:45:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,76.37461263622917,22830.98242719148,22844.04065082644,55.64695756141652,2.0561383548920276,2.5089280509310066,22840.2875,22833.425,22839.117212933787,22830.98242719148,22855.298964932652,22825.276035067345,22855.298964932652,22825.276035067345,44.32989690722371,40.66437571592413,44.32989690722371,40.66437571592413,7.61428571428587,-55.67010309277629,43.881029336463186,99.97089753745028,-0.02910246254971627
2025-07-03 01:50:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,80.69273880195574,22831.5223320075,22844.35060692145,56.58074388411702,2.2726412279625947,2.4616706863373246,22840.7875,22834.065,22839.653668844854,22831.5223320075,22855.688113744094,22825.886886255903,22855.688113744094,22825.886886255903,48.10996563574123,46.2772050400956,48.10996563574123,46.2772050400956,7.128571428571637,-51.89003436425877,44.734512689740406,99.97374265614914,-0.026257343850858286
2025-07-03 01:55:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,81.16224792979051,22832.044985654262,22843.70103144371,56.67005473583679,2.4243441487087694,2.4542053788116136,22841.567499999997,22834.491,22840.148557526296,22832.044985654262,22855.528772580106,22827.60622741989,22855.528772580106,22827.60622741989,48.45360824742011,46.96449026346168,48.45360824742011,46.96449026346168,7.107142857142857,-51.5463917525799,31.323728260416264,100.0074420559336,0.00744205593360412
2025-07-03 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,57.92161410711647,22832.50400582468,22843.56669034088,55.322031613821366,2.427822572102741,2.4489288174698394,22842.0925,22834.751,22840.491552047602,22832.50400582468,22855.516174116765,22828.668825883233,22855.516174116765,22828.668825883233,44.67353951890258,47.07903780068796,44.67353951890258,47.07903780068796,7.149999999999896,-55.32646048109741,26.116508255934573,100.03809932537919,0.03809932537919001
2025-07-03 02:05:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,74.10176631640576,22833.00777030214,22843.176585098136,56.92697979547428,2.530515666530846,2.465246187282041,22842.607500000002,22835.171000000002,22840.954261376402,22833.00777030214,22855.67925643389,22829.535743566114,22855.67925643389,22829.535743566114,50.17182130583944,47.76632302405403,50.17182130583944,47.76632302405403,7.042857142857039,-49.82817869416057,24.69734177758054,100.05956617429675,0.05956617429675143
2025-07-03 02:10:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,80.44593113041587,22833.527073427547,22843.611828512396,57.8443209923482,2.6539303055615164,2.5029830109379363,22843.0675,22835.632999999998,22841.458617435794,22833.527073427547,22855.962104153172,22830.17289584683,22855.962104153172,22830.17289584683,72.42990654205114,55.7584224555977,72.42990654205114,55.7584224555977,6.035714285714026,-27.57009345794885,46.51556156963118,100.05518171645792,0.05518171645794056
2025-07-03 02:15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,80.44593113041587,22834.02601172451,22843.127432528374,57.8443209923482,2.7203784665689454,2.5464621020641385,22843.402500000004,22835.915,22841.914939584767,22834.02601172451,22856.260406658377,22830.54459334163,22856.260406658377,22830.54459334163,85.63535911602898,69.4123623213065,85.63535911602898,69.4123623213065,5.392857142856623,-14.364640883971017,42.34064713633405,100.05561991017603,0.05561991017603801
2025-07-03 02:20:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,58.82925487243082,22834.48185440198,22842.361334581597,56.907252578029556,2.693574279699533,2.5758845375912176,22843.2575,22836.241,22842.27065962431,22834.48185440198,22855.93513365989,22830.57986634011,22855.93513365989,22830.57986634011,82.32044198896493,80.12856921568168,82.32044198896493,80.12856921568168,4.878571428570597,-17.679558011035066,40.40230379093088,100.03897227057266,0.03897227057265791
2025-07-03 02:25:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,76.32442256093611,22834.96295815092,22841.282408961782,58.24282606366146,2.7296271329578303,2.60663305666454,22842.9925,22836.505,22842.697263469618,22834.96295815092,22855.105271661334,22830.879728338667,22855.105271661334,22830.879728338667,88.39779005525573,85.45119705341654,88.39779005525573,85.45119705341654,4.485714285713454,-11.602209944744274,51.770012863212166,100.03021035602248,0.03021035602248463
2025-07-03 02:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,68.39760526376091,22835.417351948927,22842.929148372925,57.891508015428236,2.710812392539083,2.627468923839449,22842.642499999998,22836.870999999996,22843.064190758225,22835.417351948927,22853.840821089085,22831.44417891091,22853.840821089085,22831.44417891091,86.5497076023423,85.75597988218765,86.5497076023423,85.75597988218765,4.221428571427688,-13.450292397657709,58.78539810718599,100.01006817908227,0.010068179082260403
2025-07-03 02:35:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,78.46303524699144,22835.87745579407,22844.423645725685,58.69642592990509,2.7130422979935247,2.6445835986702644,22842.485,22837.253000000004,22843.453315447918,22835.87745579407,22853.312309548375,22831.657690451626,22853.312309548375,22831.657690451626,90.05847953217992,88.33532572992597,90.05847953217992,88.33532572992597,4.178571428570649,-9.941520467820084,53.99478884498937,100.01532154449923,0.015321544499237205
2025-07-03 02:40:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,84.5958524652649,22836.339124194306,22844.728999870815,59.39302987249439,2.723757553856558,2.6604183897075235,22842.33,22837.565,22843.85299969097,22836.339124194306,22852.73983343077,22831.920166569234,22852.73983343077,22831.920166569234,90.40000000002328,89.0027290448485,90.40000000002328,89.0027290448485,4.121428571427584,-9.599999999976717,67.17605858001737,100.01269438273566,0.012694382735645849
2025-07-03 02:45:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,37.08051610658594,22836.723864421983,22844.72681107949,56.3240227394859,2.5814546055553365,2.6446256328770863,22842.48,22837.947,22844.071761625164,22836.723864421983,22853.025161048085,22831.934838951915,22853.025161048085,22831.934838951915,73.52941176472686,84.66263043231,73.52941176472686,84.66263043231,4.028571428570233,-26.470588235273134,65.44757100441547,100.00569056045457,0.0056905604545572
2025-07-03 02:50:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,67.8135971388321,22837.160183464257,22845.030878744827,58.91513723131267,2.576157941155543,2.630932094532778,22843.120000000003,22838.308999999997,22844.43159385134,22837.160183464257,22853.314343140024,22832.92565685998,22853.314343140024,22832.92565685998,86.1111111111055,83.34684095861854,86.1111111111055,83.34684095861854,3.7999999999990126,-13.888888888894503,64.00762930548832,100.01794801641586,0.017948016415862304
2025-07-03 02:55:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,67.8135971388321,22837.579391955853,22844.64683787446,58.91513723131266,2.5426502076115867,2.61327571714854,22843.925,22838.711,22844.757156341686,22837.579391955853,22852.795738440385,22835.054261559613,22852.795738440385,22835.054261559613,81.57894736839837,80.40649008141024,81.57894736839837,80.40649008141024,3.7999999999990126,-18.421052631601622,72.1688429006242,100.01094314597938,0.010943145979378737
2025-07-03 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,20.784648336911417,22837.8449059968,22843.88973075927,51.60501895667532,2.2082193598798767,2.5322644456948074,22844.46,22839.105,22844.718379547237,22837.8449059968,22851.89615636808,22837.02384363192,22851.89615636808,22837.02384363192,55.04587155962568,74.24531001304318,55.04587155962568,74.24531001304318,4.214285714284675,-44.95412844037432,-14.421252371999994,99.99168353668544,-0.008316463314554708
2025-07-03 03:05:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,14.992024377599861,22838.04902733026,22843.05904894112,49.16489109964084,1.817332292735955,2.389278015103037,22844.935,22839.409,22844.55948625702,22838.04902733026,22850.38535976158,22839.48464023842,22850.38535976158,22839.48464023842,43.11926605504679,59.91469499435694,43.11926605504679,59.91469499435694,4.264285714284987,-56.88073394495321,-42.598679815122416,99.9859933249439,-0.014006675056084597
2025-07-03 03:10:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,35.67670592781491,22838.28435959182,22842.696190599156,51.081082175335006,1.570143481811101,2.2254511084446498,22845.3,22839.467,22844.51096375635,22838.28435959182,22849.199527698012,22841.400472301986,22849.199527698012,22841.400472301986,38.00000000000485,45.38837920489243,38.00000000000485,45.38837920489243,4.599999999999325,-61.99999999999515,62.713019768224456,99.99299647854187,-0.007003521458142721
2025-07-03 03:15:00,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,80.06367099087538,22838.749678823515,22843.992495803155,60.79027936170227,1.8451933480973821,2.1493995563751964,22845.815,22839.738999999998,22845.048014827174,22838.749678823515,22849.391104975253,22842.238895024744,22849.391104975253,22842.238895024744,66.29213483146619,49.13713362883927,66.29213483146619,49.13713362883927,5.192857142856675,-33.707865168533814,182.63660560510027,100.01488176655324,0.01488176655323604
2025-07-03 03:20:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,62.96792788881319,22839.134005144166,22845.786031120853,57.56308323818252,1.9120250855303311,2.1019246622062235,22846.030000000002,22840.162999999997,22845.381537224584,22839.134005144166,22849.725003803775,22842.33499619623,22849.725003803775,22842.33499619623,57.30337078651158,53.865168539327534,57.30337078651158,53.865168539327534,5.307142857142545,-42.69662921348843,104.99425213939217,100.00875405695828,0.008754056958271599
2025-07-03 03:25:00,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,30.5526946918516,22839.29541670714,22846.618656379094,48.39759558781832,1.5198046509212872,1.9855006599492362,22846.010000000002,22840.626999999997,22845.178533679387,22839.29541670714,22849.763118065708,22842.256881934296,22849.763118065708,22842.256881934296,27.528089887644125,50.374531835207286,27.528089887644125,50.374531835207286,5.621428571428363,-72.47191011235587,-73.78640776680595,99.98293003722564,-0.01706996277435678
2025-07-03 03:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,47.9833992436471,22839.54069448333,22848.098573088864,51.97153269760038,1.3786655109688581,1.8641336301531608,22846.05,22840.977000000003,22845.213911424205,22839.54069448333,22849.763418123846,22842.336581876152,22849.763418123846,22842.336581876152,40.449438202244664,41.760299625466786,40.449438202244664,41.760299625466786,5.628571428571377,-59.55056179775533,-82.0538635791035,99.99080868273104,-0.009191317268962815
2025-07-03 03:35:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,51.9186266496861,22839.79596136634,22849.212152957116,52.737865041207556,1.2922611647300073,1.7497591370685301,22846.11,22841.427000000003,22845.293538907612,22839.79596136634,22849.78030766736,22842.439692332642,22849.78030766736,22842.439692332642,43.25842696628915,37.07865168539264,43.25842696628915,37.07865168539264,5.742857142856987,-56.74157303371084,7.46474979276373,99.99956228948858,-0.00043771051140863024
2025-07-03 03:40:00,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,79.83549022023671,22840.28043346962,22851.63743543388,60.928585067605724,1.6964485155149305,1.7390970127578103,22846.530000000002,22841.865,22845.946535202125,22840.28043346962,22850.91591051035,22842.144089489655,22850.91591051035,22842.144089489655,77.52808988764413,53.745318352059314,77.52808988764413,53.745318352059314,6.142857142857143,-22.471910112355875,192.27913882721782,100.0188201515679,0.018820151567884552
2025-07-03 03:45:00,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,50.8150697030965,22840.58904392179,22852.071884684938,54.28498736849945,1.674698451133736,1.7262173004329955,22846.67,22842.357000000004,22846.156388992396,22840.58904392179,22851.076024637932,22842.263975362064,22851.076024637932,22842.263975362064,55.05617977528825,58.6142322097405,55.05617977528825,58.6142322097405,6.371428571428623,-44.94382022471175,130.93565608308936,100.00131303383033,0.0013130338303293763
2025-07-03 03:50:00,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,68.72215982041564,22841.05025788564,22852.421671616772,59.30286485981216,1.9736156548169674,1.77569697130979,22846.975,22842.932999999997,22846.746256707407,22841.05025788564,22852.05203813931,22841.897961860686,22852.05203813931,22841.897961860686,78.65168539324556,70.41198501872597,78.65168539324556,70.41198501872597,6.435714285714441,-21.348314606754432,188.65350666037577,100.03501960003238,0.03501960003239313
2025-07-03 03:55:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,54.53902339753831,22841.41495365483,22851.78048327737,56.14263005164079,2.0257745391245408,1.8257124848727404,22847.18,22843.555,22847.08947035432,22841.41495365483,22852.46078945999,22841.89921054001,22852.46078945999,22841.89921054001,67.41573033706763,67.04119850186714,67.41573033706763,67.04119850186714,6.600000000000364,-32.58426966293237,157.02479338858663,100.03195720361336,0.03195720361334967
