time,open,high,low,close,tick_volume,spread,real_volume,str_cdl,macd_ao_u,macd_ao_u_1,macd_ao_u_2,macd_ao_u_3,macd_ao_d,macd_ao_d_1,macd_ao_d_2,macd_ao_d_3,rsi_3_20,rsi_3_20_1,rsi_3_20_2,rsi_3_20_3,rsi_3_30,rsi_3_30_1,rsi_3_30_2,rsi_3_30_3,rsi_3_80,rsi_3_80_1,rsi_3_80_2,rsi_3_80_3,rsi_3_70,rsi_3_70_1,rsi_3_70_2,rsi_3_70_3,chandb,chands,chandb_sig,chands_sig,chandb_1,chandb_2,chandb_3,chands_1,chands_2,chands_3,chandb_sig_1,chandb_sig_2,chandb_sig_3,chands_sig_1,chands_sig_2,chands_sig_3,zlsmau,zlsmau_1,zlsmau_2,zlsmau_3,zlsmad,zlsmad_1,zlsmad_2,zlsmad_3,ema_50u,ema_50u_1,ema_50u_2,ema_50u_3,ema_50d,ema_50d_1,ema_50d_2,ema_50d_3,adx_30,adx_30_1,adx_30_2,adx_30_3,adx_25,adx_25_1,adx_25_2,adx_25_3,rsi_3,ema_50,zlsma,rsi,macd,macd_signal,sma_20,sma_50,ema_20,bb_upper,bb_lower,stoch_k,stoch_d,atr,williams_r,cci,momentum,roc
2025-03-27 13:15:00,20124.88,20126.25,20113.0,20114.63,1292,300,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,32.518750870200634,20104.26237777207,20151.343650245377,53.55947520975516,8.299032586255635,6.691829522439854,20108.581,20100.2098,20109.565223398407,20137.706746903452,20079.455253096545,50.011428571430905,67.23809523809526,14.241428571428644,-49.9885714285691,63.57958587449924,99.97952159055608,-0.02047840944392162
2025-03-27 13:20:00,20114.5,20120.25,20103.0,20114.0,1335,300,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,31.30281603493995,20104.644245326195,20148.420566244804,53.258652824776654,7.581111170213262,6.869685851994536,20110.0935,20099.9772,20109.987583074748,20136.833976928596,20083.353023071402,48.57142857142857,57.43238095238173,14.572142857143003,-51.42857142857142,23.952697609759635,100.00929787148351,0.009297871483522537
2025-03-27 13:25:00,20113.87,20117.62,20107.62,20111.88,1092,300,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,26.3327781746015,20104.928000422704,20145.290422585207,52.19624060727568,6.763125887904607,6.84837385917655,20111.594,20099.6224,20110.167813258107,20134.800613758987,20088.387386241015,43.72571428571661,47.43619047619203,14.812857142857215,-56.27428571428339,15.021715929296313,100.04790508525166,0.047905085251656
2025-03-27 13:30:00,20111.75,20117.5,20107.37,20116.63,1115,300,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,51.96487831575246,20105.38690238441,20142.043558561447,54.39152535154296,6.4240989472054935,6.763518876782339,20113.4755,20099.3024,20110.78325961448,20130.949025810914,20096.001974189086,51.23926380368348,47.84546888694289,14.090000000000146,-48.760736196316515,15.13202469759565,100.06157901936159,0.06157901936158284
2025-03-27 13:35:00,20116.75,20118.75,20104.12,20104.62,1056,300,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,22.402274870863266,20105.356827779997,20135.644232954517,48.346131281283775,5.1272077663379605,6.436256654693462,20113.169,20098.7148,20110.19628250834,20131.054025669873,20095.28397433013,21.76687116564167,38.91061641834726,13.635000000000218,-78.23312883435833,-40.47672170162626,99.93533035451988,-0.06466964548011887
2025-03-27 13:40:00,20103.88,20109.0,20099.25,20103.37,1292,300,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,20.57489570100772,20105.278912962352,20127.720510717987,47.75125066616532,3.952980114474485,5.939601346649668,20112.744,20098.3172,20109.546160364687,20131.155224724153,20094.332775275845,18.699386503064986,30.568507157463383,13.474285714285932,-81.30061349693501,-94.1618975632662,99.9533629165579,-0.046637083442100255
2025-03-27 13:45:00,20103.5,20108.13,20091.25,20096.13,1350,300,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,12.04132674704536,20104.920132049734,20115.067299522198,44.347552918061815,2.4104031209753884,5.233761701514812,20112.6945,20097.5998,20108.268430806147,20131.287024220666,20094.101975779336,10.784530386742583,17.083596018483085,13.545714285714505,-89.21546961325741,-147.74803371769087,99.90370609728816,-0.09629390271183406
2025-03-27 13:50:00,20096.25,20098.75,20084.5,20084.63,1422,300,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,6.0564048205463195,20104.12444057095,20101.54665418389,39.527918080743525,0.2569835036047152,4.238406061932793,20111.5135,20096.7898,20106.017151681754,20133.906904363805,20089.120095636197,0.2500000000019589,9.911305629936514,13.795714285714505,-99.74999999999804,-206.74581560022077,99.75167162247332,-0.24832837752667916
2025-03-27 13:55:00,20084.75,20085.62,20072.12,20073.75,1526,300,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.5514085012449215,20102.93328600157,20089.085547197818,35.5873742853544,-2.301017433124798,2.930521362921274,20109.6325,20096.0272,20102.944089616827,20137.68228572111,20081.58271427889,2.531842187016143,4.522124191253567,13.590714285714578,-97.46815781298386,-237.54476270345097,99.73607421322839,-0.2639257867716092
2025-03-27 14:00:00,20073.62,20087.0,20060.62,20082.5,1820,300,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,35.65617358259243,20102.131980644142,20080.429352401887,40.70679677437644,-3.5809211022642558,1.628232869884168,20108.595,20095.4996,20100.99703346284,20139.06901965177,20078.12098034823,28.835002635741596,10.538948274253237,14.38571428571465,-71.1649973642584,-196.71341732673181,99.7888198757764,-0.2111801242236025
2025-03-27 14:05:00,20082.38,20095.63,20080.63,20095.5,1395,300,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,63.059487342096155,20101.87190296433,20075.389638429766,47.396195820301195,-3.50584937748863,0.6014164204096082,20107.432500000003,20095.2096,20100.47350646638,20138.048937880216,20076.81606211979,45.96731681602603,25.778053879594594,14.948571428571865,-54.03268318397397,-96.38692189898691,99.90489509377005,-0.09510490622994813
2025-03-27 14:10:00,20095.37,20095.5,20057.0,20065.62,1761,300,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,25.54739384040876,20100.450259671466,20064.9996755553,37.04978335396758,-5.790669543235708,-0.6770007723194555,20105.107,20094.5844,20097.154124898156,20140.856271380846,20069.357728619154,10.842767295596204,28.548362249121283,15.894285714286005,-89.1572327044038,-163.69377741802512,99.75947101521328,-0.2405289847867208
2025-03-27 14:15:00,20065.5,20074.0,20056.12,20064.87,1530,300,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,24.987739639569114,20099.054955333508,20056.769989669443,36.83244209863984,-7.57460933641778,-2.0565224851391206,20103.238,20093.664399999998,20094.079446336425,20143.268356692046,20063.207643307956,11.51164320484116,22.773909105487803,16.367857142857506,-88.48835679515884,-164.76211272049443,99.76625755523601,-0.23374244476400036
2025-03-27 14:20:00,20065.0,20066.63,20045.75,20050.75,1644,300,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,15.437492411867325,20097.16064331123,20046.291365573365,32.91737016252954,-10.012344395614491,-3.647686867234195,20100.563000000002,20092.402,20089.952832399624,20146.95354672358,20054.172453276424,6.211180124223603,9.52186354155366,17.020000000000437,-93.7888198757764,-168.89813696634002,99.67250975933841,-0.32749024066158705
2025-03-27 14:25:00,20050.75,20053.13,20029.63,20034.38,1814,300,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9.273717711349818,20094.69865723857,20033.339573540772,29.060688469196762,-13.114018936063076,-5.540953280999973,20096.4005,20091.0822,20084.6601816949,20150.62182479157,20042.17917520843,5.241668505848658,7.654830611637812,17.752142857143294,-94.75833149415134,-181.7641268088987,99.65062756719601,-0.3493724328039921
2025-03-27 14:30:00,20034.5,20048.88,20034.37,20044.5,1512,300,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,33.788437261027795,20092.730082398455,20024.049851497944,34.19370454722929,-14.587364870192687,-7.350235598838517,20092.988,20089.8946,20080.83540248586,20151.31236508143,20034.663634918572,16.685368043087017,9.379405557719764,17.556428571429155,-83.31463195691298,-144.80438161337162,99.70716352531939,-0.2928364746806082
2025-03-27 14:35:00,20044.62,20070.13,20043.38,20069.5,1389,300,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,66.91497458563782,20091.81909875434,20025.22158703511,44.81650528911279,-13.58115595966592,-8.596419671003998,20090.688000000002,20089.2396,20079.755840344347,20148.90234245454,20032.473657545463,44.73743267504425,22.22148974132665,18.752857142857724,-55.26256732495575,-82.85517706327067,99.86748692409931,-0.13251307590068845
2025-03-27 14:40:00,20069.75,20071.0,20053.25,20068.12,1430,300,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,64.25322337562756,20090.88972231236,20026.722506779446,44.390528759076155,-12.748130107152974,-9.426761758233793,20087.3625,20088.737,20078.64766507346,20142.526479809887,20032.19852019011,43.18895870735907,34.870586475163456,19.297142857143367,-56.81104129264093,-66.4639340328405,99.9177978384466,-0.08220216155339699
2025-03-27 14:45:00,20068.5,20079.75,20066.12,20077.38,1086,300,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,74.47343149041996,20090.359929269416,20029.13897436726,47.96459968879762,-11.211507230025745,-9.783710852592185,20084.888,20088.529599999998,20078.52693506646,20136.942428842787,20032.83357115721,60.16127000126069,49.36255379455468,19.225714285714794,-39.83872999873931,-31.73226877588101,100.01808331776574,0.01808331776574391
2025-03-27 14:50:00,20076.5,20080.5,20069.0,20072.12,988,300,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,59.885045292673055,20089.644637911137,20031.860678912704,46.150141844868934,-10.299435092903877,-9.886855700654523,20082.244,20088.342,20077.916750774417,20130.98636562128,20033.501634378717,54.127388535029255,52.49253908121634,19.350714285714794,-45.872611464970745,-27.762492042428047,99.94831320801693,-0.05168679198307491
2025-03-27 14:55:00,20072.25,20092.75,20072.25,20087.62,1234,300,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,78.50044970784617,20089.565240344462,20038.659743672502,51.92185095848168,-8.231008944527275,-9.555686349429074,20080.8935,20088.3894,20078.84086974828,20127.298372373945,20034.48862762605,83.89756944444274,66.06207599357757,19.618571428571936,-16.10243055555727,12.25377275197281,99.96078724092457,-0.03921275907541996
2025-03-27 15:00:00,20085.5,20089.88,20067.37,20068.25,1532,300,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,41.981723758068796,20088.729348550736,20040.04083451708,45.376492968503825,-8.061831660819735,-9.256915411707206,20078.606,20088.252,20077.832215486542,20122.586551874658,20034.62544812534,58.515151515149974,65.51336983154066,20.208571428572082,-41.484848484850026,-14.585417057357843,100.0131069959463,0.013106995946305267
2025-03-27 15:05:00,20068.63,20072.75,20053.5,20066.62,1685,300,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,39.65324921007289,20087.86231525878,20043.09333193439,44.86395801191413,-7.96744112046872,-8.99902055345951,20076.343,20088.1444,20076.764385440205,20117.69375693368,20034.99224306632,56.045454545451456,66.15272516834806,20.61928571428637,-43.954545454548544,-52.54189741724973,100.00872171112995,0.008721711129950007
2025-03-27 15:10:00,20066.5,20073.37,20059.13,20066.75,1414,300,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,40.051026501831515,20087.03438131288,20045.704960614672,44.91739567538925,-7.792320997737988,-8.757680642315206,20073.849,20088.3044,20075.8106344459,20110.74583135786,20036.952168642136,56.24242424242269,56.93434343434137,19.752142857143294,-43.7575757575773,-37.282998182146244,100.07979751380871,0.07979751380871039
2025-03-27 15:15:00,20067.0,20070.88,20058.88,20065.12,1241,300,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,35.633491635665195,20086.174993796267,20047.07565276345,44.33715439100293,-7.696345733518683,-8.545413660555901,20071.874,20089.0544,20074.792478784388,20105.95707275555,20037.79092724445,53.87885228480114,55.38891035755844,19.53785714285758,-46.12114771519886,-36.962826352301214,100.15343624309811,0.15343624309810416
2025-03-27 15:20:00,20064.5,20064.5,20048.87,20060.38,1508,300,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,24.058568535147984,20085.163425396102,20047.88629358211,42.61324633474562,-7.911563452620612,-8.418643618968844,20069.7245,20089.5146,20073.419861757306,20100.72729204806,20038.72170795194,48.7167300380236,52.94600218841581,17.948571428571864,-51.283269961976394,-66.9796153974511,100.07922372720697,0.07922372720696959
2025-03-27 15:25:00,20060.5,20065.13,20048.25,20054.37,1476,300,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,14.871173838800928,20083.9558400681,20049.109700736022,40.464894020285485,-8.469451255878084,-8.428805146350692,20067.6365,20089.377,20071.60558920899,20096.71674344783,20038.556256552172,39.19518377693023,47.26358869991833,17.877142857143294,-60.80481622306977,-72.27310227800402,99.92461197339246,-0.07538802660754387
2025-03-27 15:30:00,20054.25,20097.62,20050.88,20077.88,2219,300,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,73.73169307743292,20083.71757182666,20055.37498805528,50.894221896591304,-6.9345832811523,-8.129960773311014,20067.299,20089.5622,20072.20315214147,20095.697516566812,20038.900483433186,70.96631857626335,52.959410797072394,19.724285714285934,-29.033681423736656,58.271472087491134,100.04863435139914,0.0486343513991447
2025-03-27 15:35:00,20078.0,20103.25,20075.5,20089.63,1997,300,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,82.69945030688251,20083.94943175828,20064.3068917872,55.12533228899613,-4.715702864701598,-7.4471091915891305,20068.093,20089.9998,20073.86285193752,20098.093734096914,20038.092265903088,80.22648083623871,63.46266106314409,20.02785714285736,-19.773519163761293,138.82260599839572,100.06101393707745,0.06101393707744735
2025-03-27 15:40:00,20089.5,20092.0,20071.62,20075.88,1868,300,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,51.71140469593636,20083.63298344977,20071.64249903148,49.7258346465832,-4.0203896852654,-6.761765290324385,20067.762,20090.0048,20074.054961276805,20097.23489109523,20038.289108904766,54.28428261232763,68.49236067494321,20.447142857143003,-45.71571738767236,75.99464305809576,100.0187324507825,0.018732450782488533
