date,time,open,high,low,close,tickvol,vol,spread
2025.09.18,13:14:00,147.319,147.342,147.315,147.340,49,0,0
2025.09.18,13:15:00,147.341,147.347,147.323,147.334,64,0,0
2025.09.18,13:16:00,147.333,147.355,147.333,147.348,66,0,0
2025.09.18,13:17:00,147.349,147.367,147.345,147.366,56,0,0
2025.09.18,13:18:00,147.367,147.367,147.339,147.349,68,0,0
2025.09.18,13:19:00,147.349,147.359,147.346,147.358,51,0,0
2025.09.18,13:20:00,147.358,147.374,147.348,147.358,67,0,0
2025.09.18,13:21:00,147.362,147.367,147.336,147.340,75,0,0
2025.09.18,13:22:00,147.340,147.340,147.313,147.315,76,0,0
2025.09.18,13:23:00,147.315,147.317,147.293,147.294,72,0,0
2025.09.18,13:24:00,147.294,147.294,147.280,147.283,63,0,0
2025.09.18,13:25:00,147.283,147.309,147.283,147.304,71,0,0
2025.09.18,13:26:00,147.304,147.320,147.285,147.285,74,0,0
2025.09.18,13:27:00,147.285,147.292,147.279,147.280,46,0,0
2025.09.18,13:28:00,147.281,147.281,147.257,147.259,64,0,0
2025.09.18,13:29:00,147.259,147.276,147.252,147.276,66,0,0
2025.09.18,13:30:00,147.277,147.277,147.254,147.262,58,0,0
2025.09.18,13:31:00,147.260,147.281,147.260,147.275,52,0,0
2025.09.18,13:32:00,147.275,147.276,147.239,147.242,65,0,0
2025.09.18,13:33:00,147.242,147.255,147.229,147.254,56,0,0
2025.09.18,13:34:00,147.254,147.275,147.248,147.274,55,0,0
2025.09.18,13:35:00,147.275,147.283,147.268,147.269,62,0,0
2025.09.18,13:36:00,147.269,147.279,147.260,147.265,67,0,0
2025.09.18,13:37:00,147.265,147.277,147.259,147.275,57,0,0
2025.09.18,13:38:00,147.275,147.277,147.269,147.271,61,0,0
2025.09.18,13:39:00,147.271,147.273,147.259,147.264,30,0,0
2025.09.18,13:40:00,147.264,147.281,147.260,147.269,57,0,0
2025.09.18,13:41:00,147.269,147.270,147.269,147.270,8,0,0
2025.09.18,13:42:00,147.270,147.276,147.267,147.267,19,0,0
2025.09.18,13:43:00,147.267,147.281,147.256,147.270,38,0,0
2025.09.18,13:44:00,147.270,147.271,147.259,147.260,29,0,0
2025.09.18,13:45:00,147.259,147.276,147.252,147.260,72,0,0
2025.09.18,13:46:00,147.260,147.269,147.250,147.251,60,0,0
2025.09.18,13:47:00,147.251,147.282,147.251,147.278,69,0,0
2025.09.18,13:48:00,147.276,147.277,147.259,147.259,72,0,0
2025.09.18,13:49:00,147.259,147.263,147.246,147.246,58,0,0
2025.09.18,13:50:00,147.246,147.246,147.227,147.230,66,0,0
2025.09.18,13:51:00,147.229,147.251,147.229,147.248,85,0,0
2025.09.18,13:52:00,147.248,147.254,147.243,147.253,41,0,0
2025.09.18,13:53:00,147.252,147.261,147.246,147.250,69,0,0
2025.09.18,13:54:00,147.250,147.264,147.250,147.263,49,0,0
2025.09.18,13:55:00,147.264,147.266,147.247,147.254,60,0,0
2025.09.18,13:56:00,147.253,147.264,147.250,147.259,59,0,0
2025.09.18,13:57:00,147.259,147.259,147.253,147.259,20,0,1
2025.09.18,13:58:00,147.260,147.269,147.259,147.266,27,0,0
2025.09.18,13:59:00,147.266,147.272,147.253,147.262,35,0,0
2025.09.18,14:00:00,147.260,147.315,147.253,147.294,141,0,0
2025.09.18,14:01:00,147.294,147.305,147.276,147.287,107,0,0
2025.09.18,14:02:00,147.287,147.295,147.280,147.293,63,0,0
2025.09.18,14:03:00,147.292,147.293,147.258,147.259,62,0,0
2025.09.18,14:04:00,147.259,147.262,147.246,147.260,89,0,0
2025.09.18,14:05:00,147.260,147.271,147.217,147.219,103,0,0
2025.09.18,14:06:00,147.218,147.259,147.218,147.255,100,0,0
2025.09.18,14:07:00,147.255,147.295,147.251,147.283,83,0,0
2025.09.18,14:08:00,147.284,147.351,147.275,147.333,127,0,0
2025.09.18,14:09:00,147.333,147.350,147.312,147.350,79,0,0
2025.09.18,14:10:00,147.349,147.366,147.323,147.363,98,0,0
2025.09.18,14:11:00,147.361,147.380,147.346,147.374,96,0,0
2025.09.18,14:12:00,147.375,147.398,147.368,147.396,65,0,0
2025.09.18,14:13:00,147.396,147.396,147.363,147.367,81,0,0
2025.09.18,14:14:00,147.367,147.370,147.322,147.324,76,0,0
2025.09.18,14:15:00,147.324,147.346,147.312,147.342,92,0,0
2025.09.18,14:16:00,147.342,147.364,147.342,147.364,73,0,0
2025.09.18,14:17:00,147.364,147.364,147.333,147.333,64,0,0
2025.09.18,14:18:00,147.333,147.337,147.312,147.324,76,0,0
2025.09.18,14:19:00,147.324,147.346,147.324,147.340,97,0,0
2025.09.18,14:20:00,147.340,147.355,147.327,147.327,72,0,0
2025.09.18,14:21:00,147.327,147.335,147.308,147.308,84,0,0
2025.09.18,14:22:00,147.305,147.306,147.281,147.301,106,0,0
2025.09.18,14:23:00,147.300,147.318,147.298,147.306,85,0,0
2025.09.18,14:24:00,147.305,147.326,147.296,147.325,106,0,0
2025.09.18,14:25:00,147.324,147.335,147.322,147.330,58,0,0
2025.09.18,14:26:00,147.330,147.334,147.311,147.320,88,0,0
2025.09.18,14:27:00,147.320,147.327,147.297,147.324,104,0,0
2025.09.18,14:28:00,147.325,147.326,147.302,147.305,93,0,0
2025.09.18,14:29:00,147.306,147.306,147.282,147.285,65,0,0
2025.09.18,14:30:00,147.285,147.285,147.237,147.267,115,0,0
2025.09.18,14:31:00,147.268,147.294,147.268,147.292,106,0,0
2025.09.18,14:32:00,147.293,147.320,147.293,147.317,129,0,0
2025.09.18,14:33:00,147.317,147.349,147.317,147.340,107,0,0
2025.09.18,14:34:00,147.340,147.341,147.325,147.333,91,0,0
2025.09.18,14:35:00,147.333,147.338,147.314,147.319,119,0,0
2025.09.18,14:36:00,147.319,147.323,147.298,147.317,100,0,0
2025.09.18,14:37:00,147.317,147.358,147.314,147.340,71,0,0
2025.09.18,14:38:00,147.340,147.370,147.340,147.368,113,0,0
2025.09.18,14:39:00,147.367,147.368,147.355,147.360,72,0,0
2025.09.18,14:40:00,147.360,147.372,147.345,147.369,65,0,0
2025.09.18,14:41:00,147.369,147.399,147.367,147.397,85,0,0
2025.09.18,14:42:00,147.398,147.409,147.388,147.395,94,0,0
2025.09.18,14:43:00,147.393,147.395,147.371,147.378,56,0,0
2025.09.18,14:44:00,147.378,147.380,147.365,147.377,85,0,0
2025.09.18,14:45:00,147.377,147.392,147.367,147.380,106,0,0
2025.09.18,14:46:00,147.380,147.387,147.370,147.379,47,0,0
2025.09.18,14:47:00,147.378,147.394,147.378,147.390,65,0,0
2025.09.18,14:48:00,147.390,147.414,147.387,147.405,82,0,0
2025.09.18,14:49:00,147.405,147.425,147.405,147.424,68,0,0
2025.09.18,14:50:00,147.424,147.425,147.400,147.401,47,0,0
2025.09.18,14:51:00,147.401,147.402,147.380,147.384,56,0,0
2025.09.18,14:52:00,147.384,147.393,147.377,147.390,62,0,0
2025.09.18,14:53:00,147.390,147.422,147.387,147.413,62,0,0
2025.09.18,14:54:00,147.413,147.414,147.380,147.382,54,0,0
2025.09.18,14:55:00,147.380,147.380,147.353,147.361,71,0,0
2025.09.18,14:56:00,147.361,147.370,147.343,147.349,68,0,0
2025.09.18,14:57:00,147.349,147.385,147.349,147.382,80,0,0
2025.09.18,14:58:00,147.383,147.384,147.362,147.374,65,0,0
2025.09.18,14:59:00,147.374,147.386,147.371,147.385,48,0,0
2025.09.18,15:00:00,147.385,147.416,147.370,147.406,158,0,0
2025.09.18,15:01:00,147.408,147.416,147.399,147.402,116,0,0
2025.09.18,15:02:00,147.402,147.424,147.387,147.392,131,0,0
2025.09.18,15:03:00,147.392,147.429,147.392,147.404,111,0,0
2025.09.18,15:04:00,147.405,147.424,147.395,147.406,125,0,0
2025.09.18,15:05:00,147.403,147.412,147.392,147.403,115,0,0
2025.09.18,15:06:00,147.399,147.421,147.397,147.404,133,0,0
2025.09.18,15:07:00,147.405,147.434,147.404,147.434,84,0,0
2025.09.18,15:08:00,147.435,147.447,147.423,147.445,91,0,0
2025.09.18,15:09:00,147.444,147.445,147.424,147.435,84,0,0
2025.09.18,15:10:00,147.434,147.445,147.415,147.433,94,0,0
2025.09.18,15:11:00,147.433,147.434,147.410,147.419,50,0,0
2025.09.18,15:12:00,147.417,147.422,147.400,147.411,81,0,0
2025.09.18,15:13:00,147.411,147.436,147.410,147.423,71,0,0
2025.09.18,15:14:00,147.423,147.434,147.413,147.426,77,0,0
2025.09.18,15:15:00,147.425,147.440,147.410,147.434,67,0,0
2025.09.18,15:16:00,147.433,147.437,147.415,147.417,48,0,0
2025.09.18,15:17:00,147.421,147.433,147.397,147.399,58,0,0
2025.09.18,15:18:00,147.399,147.414,147.383,147.413,76,0,0
2025.09.18,15:19:00,147.413,147.416,147.390,147.392,69,0,0
2025.09.18,15:20:00,147.392,147.423,147.389,147.391,98,0,0
2025.09.18,15:21:00,147.391,147.404,147.370,147.388,92,0,0
2025.09.18,15:22:00,147.388,147.420,147.388,147.415,103,0,0
2025.09.18,15:23:00,147.413,147.431,147.412,147.413,93,0,0
2025.09.18,15:24:00,147.414,147.424,147.398,147.399,52,0,0
2025.09.18,15:25:00,147.399,147.402,147.379,147.391,92,0,0
2025.09.18,15:26:00,147.390,147.400,147.389,147.390,77,0,0
2025.09.18,15:27:00,147.390,147.395,147.386,147.393,50,0,0
2025.09.18,15:28:00,147.397,147.397,147.380,147.381,48,0,0
2025.09.18,15:29:00,147.381,147.389,147.368,147.380,79,0,0
2025.09.18,15:30:00,147.371,147.590,147.371,147.565,331,0,0
2025.09.18,15:31:00,147.565,147.585,147.516,147.574,222,0,0
2025.09.18,15:32:00,147.574,147.605,147.554,147.561,153,0,0
2025.09.18,15:33:00,147.562,147.572,147.524,147.569,241,0,0
2025.09.18,15:34:00,147.569,147.614,147.562,147.603,214,0,0
2025.09.18,15:35:00,147.604,147.616,147.584,147.602,157,0,0
2025.09.18,15:36:00,147.603,147.603,147.571,147.593,143,0,0
2025.09.18,15:37:00,147.592,147.602,147.572,147.572,137,0,0
2025.09.18,15:38:00,147.572,147.597,147.533,147.542,169,0,0
2025.09.18,15:39:00,147.541,147.541,147.509,147.530,146,0,0
2025.09.18,15:40:00,147.532,147.551,147.526,147.539,120,0,0
2025.09.18,15:41:00,147.539,147.579,147.539,147.575,111,0,0
2025.09.18,15:42:00,147.574,147.630,147.570,147.613,151,0,0
2025.09.18,15:43:00,147.614,147.653,147.611,147.648,144,0,0
2025.09.18,15:44:00,147.648,147.651,147.618,147.634,135,0,0
2025.09.18,15:45:00,147.633,147.684,147.633,147.670,129,0,0
2025.09.18,15:46:00,147.670,147.691,147.670,147.689,95,0,0
2025.09.18,15:47:00,147.690,147.698,147.649,147.661,128,0,0
2025.09.18,15:48:00,147.660,147.681,147.656,147.665,104,0,0
2025.09.18,15:49:00,147.664,147.683,147.663,147.672,132,0,0
2025.09.18,15:50:00,147.672,147.699,147.667,147.693,113,0,0
2025.09.18,15:51:00,147.693,147.744,147.690,147.734,131,0,0
2025.09.18,15:52:00,147.734,147.745,147.724,147.736,130,0,0
2025.09.18,15:53:00,147.736,147.755,147.734,147.744,113,0,0
2025.09.18,15:54:00,147.744,147.744,147.721,147.738,101,0,0
2025.09.18,15:55:00,147.737,147.750,147.714,147.734,118,0,0
2025.09.18,15:56:00,147.734,147.745,147.722,147.744,99,0,0
2025.09.18,15:57:00,147.744,147.759,147.737,147.756,94,0,0
2025.09.18,15:58:00,147.756,147.773,147.755,147.772,136,0,0
2025.09.18,15:59:00,147.772,147.804,147.769,147.791,130,0,0
2025.09.18,16:00:00,147.790,147.864,147.790,147.844,222,0,0
2025.09.18,16:01:00,147.844,147.882,147.844,147.881,147,0,0
2025.09.18,16:02:00,147.878,147.890,147.862,147.863,154,0,0
2025.09.18,16:03:00,147.863,147.876,147.851,147.874,141,0,0
2025.09.18,16:04:00,147.873,147.877,147.862,147.873,111,0,0
2025.09.18,16:05:00,147.873,147.907,147.864,147.895,156,0,0
2025.09.18,16:06:00,147.896,147.947,147.896,147.943,147,0,0
2025.09.18,16:07:00,147.942,147.949,147.904,147.904,157,0,0
2025.09.18,16:08:00,147.905,147.911,147.856,147.856,164,0,0
2025.09.18,16:09:00,147.856,147.867,147.845,147.850,162,0,0
2025.09.18,16:10:00,147.851,147.910,147.851,147.909,116,0,0
2025.09.18,16:11:00,147.909,147.941,147.905,147.940,124,0,0
2025.09.18,16:12:00,147.941,147.946,147.924,147.934,119,0,0
2025.09.18,16:13:00,147.932,147.955,147.918,147.918,127,0,0
2025.09.18,16:14:00,147.920,147.922,147.901,147.907,118,0,0
2025.09.18,16:15:00,147.907,147.910,147.865,147.868,159,0,0
2025.09.18,16:16:00,147.868,147.871,147.853,147.866,99,0,0
2025.09.18,16:17:00,147.866,147.897,147.864,147.877,123,0,0
2025.09.18,16:18:00,147.880,147.924,147.878,147.910,115,0,0
2025.09.18,16:19:00,147.910,147.937,147.907,147.932,97,0,0
2025.09.18,16:20:00,147.932,147.960,147.930,147.954,101,0,0
2025.09.18,16:21:00,147.954,147.957,147.940,147.944,108,0,0
2025.09.18,16:22:00,147.945,147.955,147.941,147.955,83,0,0
2025.09.18,16:23:00,147.956,147.984,147.955,147.975,110,0,0
2025.09.18,16:24:00,147.975,147.976,147.954,147.964,73,0,0
2025.09.18,16:25:00,147.964,147.982,147.964,147.974,69,0,0
2025.09.18,16:26:00,147.974,147.977,147.962,147.969,82,0,0
2025.09.18,16:27:00,147.969,147.970,147.934,147.945,121,0,0
2025.09.18,16:28:00,147.944,147.964,147.938,147.961,96,0,0
2025.09.18,16:29:00,147.961,147.974,147.960,147.963,69,0,0
2025.09.18,16:30:00,147.958,147.984,147.944,147.981,109,0,0
2025.09.18,16:31:00,147.981,147.983,147.970,147.971,71,0,0
2025.09.18,16:32:00,147.971,147.985,147.971,147.985,87,0,0
2025.09.18,16:33:00,147.984,148.049,147.984,148.037,148,0,0
2025.09.18,16:34:00,148.036,148.079,148.025,148.059,147,0,0
2025.09.18,16:35:00,148.063,148.083,148.055,148.055,151,0,0
2025.09.18,16:36:00,148.053,148.068,148.043,148.065,173,0,0
2025.09.18,16:37:00,148.065,148.115,148.060,148.114,154,0,0
2025.09.18,16:38:00,148.114,148.144,148.113,148.136,155,0,0
2025.09.18,16:39:00,148.137,148.179,148.137,148.177,175,0,0
2025.09.18,16:40:00,148.176,148.210,148.158,148.187,159,0,0
2025.09.18,16:41:00,148.184,148.190,148.132,148.166,199,0,0
2025.09.18,16:42:00,148.166,148.234,148.164,148.223,203,0,0
2025.09.18,16:43:00,148.224,148.247,148.212,148.215,164,0,0
2025.09.18,16:44:00,148.215,148.266,148.215,148.262,144,0,0
2025.09.18,16:45:00,148.262,148.264,148.199,148.200,207,0,0
2025.09.18,16:46:00,148.199,148.210,148.161,148.162,211,0,0
2025.09.18,16:47:00,148.161,148.189,148.137,148.164,232,0,0
2025.09.18,16:48:00,148.166,148.173,148.129,148.133,173,0,0
2025.09.18,16:49:00,148.131,148.142,148.122,148.133,209,0,0
2025.09.18,16:50:00,148.134,148.141,148.059,148.098,221,0,0
2025.09.18,16:51:00,148.097,148.135,148.088,148.103,206,0,0
2025.09.18,16:52:00,148.103,148.123,148.099,148.102,160,0,0
2025.09.18,16:53:00,148.102,148.122,148.089,148.101,186,0,0
2025.09.18,16:54:00,148.102,148.115,148.070,148.113,175,0,0
2025.09.18,16:55:00,148.114,148.114,148.077,148.100,154,0,0
2025.09.18,16:56:00,148.101,148.109,148.085,148.106,169,0,0
2025.09.18,16:57:00,148.107,148.107,148.037,148.067,181,0,0
2025.09.18,16:58:00,148.063,148.079,148.061,148.071,115,0,0
2025.09.18,16:59:00,148.072,148.077,148.039,148.059,103,0,0
2025.09.18,17:00:00,148.060,148.112,148.046,148.084,164,0,0
2025.09.18,17:01:00,148.083,148.108,148.048,148.072,177,0,0
2025.09.18,17:02:00,148.072,148.072,148.023,148.028,173,0,0
2025.09.18,17:03:00,148.030,148.040,147.982,147.988,204,0,0
2025.09.18,17:04:00,147.992,147.999,147.949,147.994,237,0,0
2025.09.18,17:05:00,147.996,148.002,147.972,147.984,186,0,0
2025.09.18,17:06:00,147.985,147.998,147.949,147.983,168,0,0
2025.09.18,17:07:00,147.981,147.994,147.959,147.962,172,0,0
2025.09.18,17:08:00,147.963,148.022,147.961,148.005,217,0,0
2025.09.18,17:09:00,148.009,148.013,147.969,147.994,179,0,0
2025.09.18,17:10:00,147.995,148.009,147.968,147.975,142,0,0
2025.09.18,17:11:00,147.975,148.007,147.961,148.004,122,0,0
2025.09.18,17:12:00,148.014,148.030,147.992,148.010,146,0,0
2025.09.18,17:13:00,148.010,148.042,148.001,148.041,154,0,0
2025.09.18,17:14:00,148.041,148.086,148.038,148.083,165,0,0
2025.09.18,17:15:00,148.083,148.096,148.073,148.092,115,0,0
2025.09.18,17:16:00,148.088,148.106,148.084,148.093,105,0,0
2025.09.18,17:17:00,148.093,148.114,148.081,148.102,108,0,0
2025.09.18,17:18:00,148.102,148.107,148.016,148.026,151,0,0
2025.09.18,17:19:00,148.026,148.096,148.014,148.093,120,0,0
2025.09.18,17:20:00,148.090,148.094,148.062,148.083,106,0,0
2025.09.18,17:21:00,148.083,148.126,148.083,148.117,115,0,0
2025.09.18,17:22:00,148.117,148.118,148.090,148.092,80,0,0
2025.09.18,17:23:00,148.091,148.125,148.086,148.103,113,0,0
2025.09.18,17:24:00,148.103,148.127,148.102,148.115,110,0,0
2025.09.18,17:25:00,148.115,148.120,148.076,148.120,128,0,0
2025.09.18,17:26:00,148.125,148.125,148.082,148.093,114,0,0
2025.09.18,17:27:00,148.093,148.097,148.049,148.059,106,0,0
2025.09.18,17:28:00,148.059,148.069,148.047,148.060,112,0,0
2025.09.18,17:29:00,148.060,148.062,148.015,148.027,122,0,0
2025.09.18,17:30:00,148.027,148.030,147.994,148.011,116,0,0
2025.09.18,17:31:00,148.009,148.015,147.963,147.975,132,0,0
2025.09.18,17:32:00,147.974,147.993,147.961,147.993,114,0,0
2025.09.18,17:33:00,147.993,148.002,147.967,148.001,98,0,0
2025.09.18,17:34:00,148.001,148.031,148.001,148.020,88,0,0
2025.09.18,17:35:00,148.021,148.061,148.017,148.053,142,0,0
2025.09.18,17:36:00,148.053,148.059,148.034,148.057,86,0,0
2025.09.18,17:37:00,148.057,148.081,148.050,148.056,107,0,0
2025.09.18,17:38:00,148.056,148.060,147.981,147.995,149,0,0
2025.09.18,17:39:00,147.995,148.036,147.992,148.020,155,0,0
2025.09.18,17:40:00,148.020,148.041,148.017,148.021,118,0,0
2025.09.18,17:41:00,148.022,148.040,148.003,148.040,95,0,0
2025.09.18,17:42:00,148.040,148.045,148.020,148.037,127,0,0
2025.09.18,17:43:00,148.036,148.057,148.017,148.030,133,0,0
2025.09.18,17:44:00,148.032,148.056,148.018,148.051,86,0,0
2025.09.18,17:45:00,148.051,148.056,148.019,148.032,128,0,0
2025.09.18,17:46:00,148.032,148.033,147.984,148.017,160,0,0
2025.09.18,17:47:00,148.017,148.022,147.942,147.983,217,0,0
2025.09.18,17:48:00,147.983,148.014,147.911,147.918,212,0,0
2025.09.18,17:49:00,147.919,147.984,147.901,147.984,163,0,0
2025.09.18,17:50:00,147.984,147.998,147.972,147.996,129,0,0
2025.09.18,17:51:00,147.996,147.997,147.970,147.987,111,0,0
2025.09.18,17:52:00,147.987,148.021,147.973,148.010,158,0,0
2025.09.18,17:53:00,148.010,148.026,147.994,148.021,126,0,0
2025.09.18,17:54:00,148.021,148.051,148.013,148.018,108,0,0
2025.09.18,17:55:00,148.029,148.041,148.019,148.022,148,0,0
2025.09.18,17:56:00,148.023,148.041,148.009,148.009,136,0,0
2025.09.18,17:57:00,148.010,148.032,148.006,148.030,111,0,0
2025.09.18,17:58:00,148.030,148.032,148.000,148.016,117,0,0
2025.09.18,17:59:00,148.016,148.020,148.009,148.013,65,0,0
2025.09.18,18:00:00,148.013,148.020,148.004,148.020,108,0,0
2025.09.18,18:01:00,148.020,148.044,148.001,148.029,135,0,0
2025.09.18,18:02:00,148.030,148.032,147.963,147.964,98,0,0
2025.09.18,18:03:00,147.965,147.966,147.908,147.938,140,0,0
2025.09.18,18:04:00,147.939,147.944,147.926,147.936,100,0,0
2025.09.18,18:05:00,147.935,147.977,147.932,147.966,92,0,0
2025.09.18,18:06:00,147.966,148.020,147.952,147.994,196,0,0
2025.09.18,18:07:00,147.994,148.008,147.951,147.951,110,0,0
2025.09.18,18:08:00,147.951,147.971,147.940,147.963,132,0,0
2025.09.18,18:09:00,147.963,147.990,147.951,147.981,143,0,0
2025.09.18,18:10:00,147.978,148.010,147.960,148.001,153,0,0
2025.09.18,18:11:00,148.001,148.022,147.981,147.992,152,0,0
2025.09.18,18:12:00,147.993,148.005,147.991,147.998,89,0,0
2025.09.18,18:13:00,148.003,148.024,147.991,148.021,112,0,0
2025.09.18,18:14:00,148.023,148.026,147.986,147.993,72,0,0
2025.09.18,18:15:00,147.993,148.019,147.986,148.018,77,0,0
2025.09.18,18:16:00,148.018,148.018,147.975,147.992,88,0,0
2025.09.18,18:17:00,147.987,147.988,147.952,147.953,110,0,0
2025.09.18,18:18:00,147.953,147.988,147.951,147.986,104,0,0
2025.09.18,18:19:00,147.986,147.986,147.936,147.940,102,0,0
2025.09.18,18:20:00,147.939,147.951,147.912,147.940,129,0,0
2025.09.18,18:21:00,147.940,147.959,147.938,147.947,97,0,0
2025.09.18,18:22:00,147.947,147.962,147.937,147.954,107,0,0
2025.09.18,18:23:00,147.953,147.955,147.919,147.919,76,0,0
2025.09.18,18:24:00,147.919,147.930,147.905,147.929,65,0,0
2025.09.18,18:25:00,147.929,147.953,147.926,147.942,71,0,0
2025.09.18,18:26:00,147.941,147.941,147.928,147.929,53,0,0
2025.09.18,18:27:00,147.930,147.947,147.928,147.946,105,0,0
2025.09.18,18:28:00,147.944,147.951,147.932,147.941,88,0,0
2025.09.18,18:29:00,147.941,147.941,147.922,147.930,58,0,0
2025.09.18,18:30:00,147.931,147.953,147.921,147.952,90,0,0
2025.09.18,18:31:00,147.951,147.951,147.929,147.930,47,0,0
2025.09.18,18:32:00,147.930,147.951,147.915,147.929,79,0,0
2025.09.18,18:33:00,147.929,147.952,147.929,147.952,70,0,0
2025.09.18,18:34:00,147.952,147.960,147.950,147.950,51,0,0
2025.09.18,18:35:00,147.951,147.961,147.949,147.952,41,0,0
2025.09.18,18:36:00,147.952,147.984,147.950,147.984,63,0,0
2025.09.18,18:37:00,147.983,147.983,147.952,147.957,49,0,0
2025.09.18,18:38:00,147.957,147.975,147.951,147.951,70,0,0
2025.09.18,18:39:00,147.951,147.951,147.929,147.942,78,0,0
2025.09.18,18:40:00,147.948,147.988,147.948,147.983,83,0,0
2025.09.18,18:41:00,147.983,148.004,147.979,147.983,71,0,0
2025.09.18,18:42:00,147.983,147.999,147.982,147.995,43,0,0
2025.09.18,18:43:00,147.995,148.028,147.994,148.026,80,0,0
2025.09.18,18:44:00,148.026,148.047,148.025,148.041,71,0,0
2025.09.18,18:45:00,148.041,148.060,148.035,148.047,71,0,0
2025.09.18,18:46:00,148.047,148.058,148.033,148.058,64,0,0
2025.09.18,18:47:00,148.058,148.070,148.058,148.059,59,0,0
2025.09.18,18:48:00,148.059,148.065,148.050,148.059,58,0,0
2025.09.18,18:49:00,148.058,148.058,148.047,148.051,84,0,0
2025.09.18,18:50:00,148.050,148.057,148.047,148.052,38,0,0
2025.09.18,18:51:00,148.051,148.079,148.041,148.069,88,0,0
2025.09.18,18:52:00,148.068,148.076,148.067,148.068,40,0,0
2025.09.18,18:53:00,148.068,148.072,148.061,148.063,59,0,0
2025.09.18,18:54:00,148.062,148.062,148.051,148.059,44,0,0
2025.09.18,18:55:00,148.059,148.075,148.057,148.069,77,0,0
2025.09.18,18:56:00,148.069,148.081,148.068,148.074,59,0,0
2025.09.18,18:57:00,148.074,148.078,148.051,148.058,89,0,0
2025.09.18,18:58:00,148.058,148.061,148.037,148.043,95,0,0
2025.09.18,18:59:00,148.044,148.047,148.021,148.024,91,0,0
2025.09.18,19:00:00,148.023,148.027,148.000,148.013,106,0,0
2025.09.18,19:01:00,148.012,148.013,147.966,147.971,172,0,0
2025.09.18,19:02:00,147.971,147.971,147.942,147.943,77,0,0
2025.09.18,19:03:00,147.945,147.947,147.926,147.933,97,0,0
2025.09.18,19:04:00,147.933,147.935,147.923,147.929,73,0,0
2025.09.18,19:05:00,147.940,147.962,147.940,147.950,78,0,0
2025.09.18,19:06:00,147.950,147.950,147.920,147.942,79,0,0
2025.09.18,19:07:00,147.949,147.984,147.945,147.981,175,0,0
2025.09.18,19:08:00,147.981,148.003,147.972,148.002,88,0,0
2025.09.18,19:09:00,148.002,148.031,147.998,148.029,109,0,0
2025.09.18,19:10:00,148.030,148.042,148.027,148.034,86,0,0
2025.09.18,19:11:00,148.035,148.038,148.018,148.038,94,0,0
2025.09.18,19:12:00,148.038,148.038,148.011,148.012,92,0,0
2025.09.18,19:13:00,148.011,148.019,147.994,147.994,84,0,0
2025.09.18,19:14:00,147.994,147.997,147.984,147.994,67,0,0
2025.09.18,19:15:00,147.994,147.996,147.958,147.959,92,0,0
2025.09.18,19:16:00,147.959,147.981,147.959,147.974,38,0,0
2025.09.18,19:17:00,147.973,147.974,147.952,147.963,53,0,0
2025.09.18,19:18:00,147.963,147.983,147.961,147.975,67,0,0
2025.09.18,19:19:00,147.978,148.004,147.974,148.004,69,0,0
2025.09.18,19:20:00,148.006,148.025,148.006,148.016,72,0,0
2025.09.18,19:21:00,148.016,148.031,148.014,148.020,77,0,0
2025.09.18,19:22:00,148.020,148.022,147.990,147.994,64,0,0
2025.09.18,19:23:00,147.994,147.995,147.972,147.975,64,0,0
2025.09.18,19:24:00,147.975,147.975,147.952,147.958,41,0,0
2025.09.18,19:25:00,147.957,147.957,147.936,147.938,90,0,0
2025.09.18,19:26:00,147.939,147.951,147.939,147.949,88,0,0
2025.09.18,19:27:00,147.949,147.962,147.941,147.959,65,0,0
2025.09.18,19:28:00,147.960,147.960,147.947,147.950,28,0,0
2025.09.18,19:29:00,147.949,147.950,147.923,147.923,80,0,0
2025.09.18,19:30:00,147.922,147.946,147.920,147.940,124,0,0
2025.09.18,19:31:00,147.940,147.960,147.937,147.950,46,0,0
2025.09.18,19:32:00,147.955,147.965,147.945,147.950,63,0,0
2025.09.18,19:33:00,147.950,147.971,147.949,147.968,62,0,0
2025.09.18,19:34:00,147.968,147.982,147.968,147.975,35,0,0
2025.09.18,19:35:00,147.975,147.987,147.972,147.982,65,0,0
2025.09.18,19:36:00,147.978,147.995,147.977,147.994,37,0,0
2025.09.18,19:37:00,147.994,148.002,147.986,148.002,56,0,0
2025.09.18,19:38:00,148.002,148.004,147.982,147.985,44,0,0
2025.09.18,19:39:00,147.985,147.985,147.967,147.974,29,0,0
2025.09.18,19:40:00,147.975,147.975,147.955,147.955,26,0,0
2025.09.18,19:41:00,147.955,147.966,147.949,147.966,51,0,0
2025.09.18,19:42:00,147.965,147.972,147.963,147.965,33,0,0
2025.09.18,19:43:00,147.965,147.970,147.949,147.953,37,0,0
2025.09.18,19:44:00,147.955,147.972,147.947,147.952,66,0,0
2025.09.18,19:45:00,147.952,147.954,147.938,147.946,40,0,0
2025.09.18,19:46:00,147.946,147.951,147.942,147.942,58,0,0
2025.09.18,19:47:00,147.942,147.954,147.936,147.953,70,0,0
2025.09.18,19:48:00,147.953,147.960,147.953,147.953,45,0,0
2025.09.18,19:49:00,147.953,147.953,147.930,147.940,49,0,0
2025.09.18,19:50:00,147.939,147.943,147.930,147.936,43,0,0
2025.09.18,19:51:00,147.936,147.936,147.886,147.886,57,0,0
2025.09.18,19:52:00,147.886,147.900,147.877,147.880,66,0,0
